# Term ID	Term name	num of genes	num of total genes	P-value	P-value corrected
R-HSA-180336	SHC1 events in EGFR signaling	3	13	0.000315835493014	0.00254274337596
R-HSA-186797	Signaling by PDGF	4	31	0.000312873382132	0.00254274337596
R-HSA-171007	p38MAPK events	3	13	0.000315835493014	0.00254274337596
R-HSA-5655862	Translesion synthesis by POLK	3	13	0.000315835493014	0.00254274337596
R-HSA-5656121	Translesion synthesis by POLI	3	13	0.000315835493014	0.00254274337596
R-HSA-6802948	Signaling by high-kinase activity BRAF mutants	4	32	0.000354644456039	0.00280760194364
R-HSA-6802952	Signaling by BRAF and RAF1 fusions	5	58	0.000373739737976	0.00291026845145
R-HSA-69166	Removal of the Flap Intermediate	3	14	0.000398849954331	0.00291467274319
R-HSA-5358606	Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)	3	14	0.000398849954331	0.00291467274319
R-HSA-5654693	FRS-mediated FGFR1 signaling	3	14	0.000398849954331	0.00291467274319
R-HSA-5358565	Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)	3	14	0.000398849954331	0.00291467274319
R-HSA-5675221	Negative regulation of MAPK pathway	4	34	0.000449919732463	0.0032380586806
R-HSA-5654712	FRS-mediated FGFR4 signaling	3	15	0.000494691407962	0.00340548433017
R-HSA-110320	Translesion Synthesis by POLH	3	15	0.000494691407962	0.00340548433017
R-HSA-5654699	SHC-mediated cascade:FGFR2	3	15	0.000494691407962	0.00340548433017
R-HSA-1433557	Signaling by SCF-KIT	4	35	0.000503821906463	0.00341367587351
R-HSA-69473	G2/M DNA damage checkpoint	5	62	0.000510254709514	0.00341367587351
R-HSA-9656223	Signaling by RAF1 mutants	4	36	0.000562168161405	0.00365794351599
R-HSA-5674135	MAP2K and MAPK activation	4	36	0.000562168161405	0.00365794351599
R-HSA-975634	Retinoid metabolism and transport	4	38	0.000693003031433	0.00444833026933
R-HSA-5654700	FRS-mediated FGFR2 signaling	3	17	0.000727890665451	0.00454931665907
R-HSA-174437	Removal of the Flap Intermediate from the C-strand	3	17	0.000727890665451	0.00454931665907
R-HSA-977225	Amyloid fiber formation	5	68	0.000781348013653	0.00482000398033
R-HSA-9648002	RAS processing	3	18	0.000866696140277	0.00490096031704
R-HSA-6802955	Paradoxical activation of RAF signaling by kinase inactive BRAF	4	40	0.000844053021253	0.00490096031704
R-HSA-5218921	VEGFR2 mediated cell proliferation	3	18	0.000866696140277	0.00490096031704
R-HSA-442982	Ras activation upon Ca2+ influx through NMDA receptor	3	18	0.000866696140277	0.00490096031704
R-HSA-6802946	Signaling by moderate kinase activity BRAF mutants	4	40	0.000844053021253	0.00490096031704
R-HSA-9649948	Signaling downstream of RAS mutants	4	40	0.000844053021253	0.00490096031704
R-HSA-6785807	Interleukin-4 and Interleukin-13 signaling	6	104	0.000848576322886	0.00490096031704
R-HSA-3000178	ECM proteoglycans	5	70	0.000892004485749	0.00498473094977
R-HSA-8948216	Collagen chain trimerization	4	41	0.000927670364199	0.00512376073249
R-HSA-5693607	Processing of DNA double-strand break ends	5	71	0.000951517718173	0.00519506800152
R-HSA-9665686	Signaling by ERBB2 TMD/JMD mutants	3	19	0.00102122516429	0.00545035902289
R-HSA-1250196	SHC1 events in ERBB2 signaling	3	19	0.00102122516429	0.00545035902289
R-HSA-8964026	Chylomicron clearance	2	5	0.0011128415975	0.0058087885584
R-HSA-2142770	Synthesis of 15-eicosatetraenoic acid derivatives	2	5	0.0011128415975	0.0058087885584
R-HSA-9768919	NPAS4 regulates expression of target genes	3	20	0.00119213427246	0.00615504108065
R-HSA-9707616	Heme signaling	4	44	0.00121335423664	0.00619723938067
R-HSA-5621575	CD209 (DC-SIGN) signaling	3	21	0.00138005413603	0.00675799705789
R-HSA-5696397	Gap-filling DNA repair synthesis and ligation in GG-NER	3	21	0.00138005413603	0.00675799705789
R-HSA-375165	NCAM signaling for neurite out-growth	3	21	0.00138005413603	0.00675799705789
R-HSA-5651801	PCNA-Dependent Long Patch Base Excision Repair	3	21	0.00138005413603	0.00675799705789
R-HSA-9028335	Activated NTRK2 signals through PI3K	2	6	0.00165759846347	0.00803427826681
R-HSA-5658442	Regulation of RAS by GAPs	4	48	0.00168318958011	0.00807590960154
R-HSA-9616222	Transcriptional regulation of granulopoiesis	4	50	0.0019598834185	0.00930944623787
R-HSA-110314	Recognition of DNA damage by PCNA-containing replication complex	3	24	0.00205180893972	0.00964959649868
R-HSA-2022090	Assembly of collagen fibrils and other multimeric structures	4	51	0.00210938028924	0.00982309448419
R-HSA-199418	Negative regulation of the PI3K/AKT network	2	8	0.00305114603607	0.0139355227609
R-HSA-2142688	Synthesis of 5-eicosatetraenoic acids	2	8	0.00305114603607	0.0139355227609
R-HSA-5656169	Termination of translesion DNA synthesis	3	28	0.0032195985933	0.0145648507792
R-HSA-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	5	94	0.00330541722187	0.0148120111357
R-HSA-9755779	SARS-CoV-2 targets host intracellular signalling and regulatory pathways	2	9	0.003895557642	0.0169652430721
R-HSA-2871796	FCERI mediated MAPK activation	3	30	0.00392879313248	0.0169652430721
R-HSA-1474151	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation	2	9	0.003895557642	0.0169652430721
R-HSA-8964058	HDL remodeling	2	9	0.003895557642	0.0169652430721
R-HSA-1442490	Collagen degradation	4	61	0.00405995181949	0.017373667696
R-HSA-1650814	Collagen biosynthesis and modifying enzymes	4	63	0.00455934702284	0.0193365163915
R-HSA-8853659	RET signaling	3	33	0.00515860755693	0.0214941981539
R-HSA-68962	Activation of the pre-replicative complex	3	33	0.00515860755693	0.0214941981539
R-HSA-3371453	Regulation of HSF1-mediated heat shock response	4	66	0.0053835619138	0.0222364513831
R-HSA-6783310	Fanconi Anemia Pathway	3	34	0.00561428702369	0.022793045609
R-HSA-9709570	Impaired BRCA2 binding to RAD51	3	34	0.00561428702369	0.022793045609
R-HSA-5654710	PI-3K cascade:FGFR3	2	11	0.00586896667723	0.0234265476612
R-HSA-111447	Activation of BAD and translocation to mitochondria 	2	11	0.00586896667723	0.0234265476612
R-HSA-5696395	Formation of Incision Complex in GG-NER	3	35	0.00609339312855	0.0241196811339
R-HSA-176187	Activation of ATR in response to replication stress	3	36	0.00659623176207	0.0254732527397
R-HSA-5685938	HDR through Single Strand Annealing (SSA)	3	36	0.00659623176207	0.0254732527397
R-HSA-5696400	Dual Incision in GG-NER	3	36	0.00659623176207	0.0254732527397
R-HSA-1170546	Prolactin receptor signaling	2	12	0.00699378936417	0.0265763995839
R-HSA-203615	eNOS activation	2	12	0.00699378936417	0.0265763995839
R-HSA-879415	Advanced glycosylation endproduct receptor signaling	2	13	0.00820796279526	0.0308560619525
R-HSA-5693616	Presynaptic phase of homologous DNA pairing and strand exchange	3	39	0.00824993656415	0.0308560619525
R-HSA-416476	G alpha (q) signalling events	5	122	0.00987379962125	0.036641053282
R-HSA-8853334	Signaling by FGFR3 fusions in cancer	1	1	0.010712428497	0.037973160717
R-HSA-9018679	Biosynthesis of EPA-derived SPMs	1	1	0.010712428497	0.037973160717
R-HSA-9025094	Biosynthesis of DPAn-3 SPMs	1	1	0.010712428497	0.037973160717
R-HSA-5619085	Defective SLC26A3 causes congenital secretory chloride diarrhea 1 (DIAR1)	1	1	0.010712428497	0.037973160717
R-HSA-5674404	PTEN Loss of Function in Cancer	1	1	0.010712428497	0.037973160717
R-HSA-2033515	t(4;14) translocations of FGFR3	1	1	0.010712428497	0.037973160717
R-HSA-6783783	Interleukin-10 signaling	3	43	0.0108026656937	0.0380093792928
R-HSA-2022377	Metabolism of Angiotensinogen to Angiotensins	2	16	0.0123666933499	0.0422602830302
R-HSA-5685942	HDR through Homologous Recombination (HRR)	3	45	0.0122317116294	0.0422602830302
R-HSA-201556	Signaling by ALK	2	16	0.0123666933499	0.0422602830302
R-HSA-432142	Platelet sensitization by LDL	2	16	0.0123666933499	0.0422602830302
R-HSA-3000480	Scavenging by Class A Receptors	2	17	0.0139185337079	0.0472235965088
R-HSA-1257604	PIP3 activates AKT signaling	4	87	0.0140252353192	0.0472481331674
