# Term ID	Term name	num of genes	num of total genes	P-value	P-value corrected
R-HSA-2871837	FCERI mediated NF-kB activation	24	61	4.91210136233e-11	5.84540062117e-08
R-HSA-5678895	Defective CFTR causes cystic fibrosis	20	43	5.2484027008e-11	6.24559921395e-08
R-HSA-9818027	NFE2L2 regulating anti-oxidant/detoxification enzymes	13	18	7.02375679603e-11	8.35827058727e-08
R-HSA-68867	Assembly of the pre-replicative complex	24	63	1.09602836611e-10	1.30427375567e-07
R-HSA-4608870	Asymmetric localization of PCP proteins	20	45	1.46726338647e-10	1.7460434299e-07
R-HSA-1234176	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	20	45	1.46726338647e-10	1.7460434299e-07
R-HSA-9824272	Somitogenesis	19	41	1.73661166174e-10	2.06656787747e-07
R-HSA-2408522	Selenoamino acid metabolism	10	11	2.06337100194e-10	2.45541149231e-07
R-HSA-9907900	Proteasome assembly	21	51	2.92237072794e-10	3.47762116625e-07
R-HSA-9020702	Interleukin-1 signaling	24	66	3.40325721045e-10	4.04987608043e-07
R-HSA-8939236	RUNX1 regulates transcription of genes involved in differentiation of HSCs	25	74	8.87266634706e-10	1.0558472953e-06
R-HSA-379716	Cytosolic tRNA aminoacylation	14	24	9.00361977373e-10	1.07143075307e-06
R-HSA-1236974	ER-Phagosome pathway	24	69	9.78930410825e-10	1.16492718888e-06
R-HSA-8852276	The role of GTSE1 in G2/M progression after G2 checkpoint	21	54	1.03575173927e-09	1.23254456973e-06
R-HSA-174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	21	54	1.03575173927e-09	1.23254456973e-06
R-HSA-5668541	TNFR2 non-canonical NF-kB pathway	20	50	1.44134140037e-09	1.71519626643e-06
R-HSA-382556	ABC-family proteins mediated transport	22	63	4.50433985129e-09	5.36016442303e-06
R-HSA-174084	Autodegradation of Cdh1 by Cdh1:APC/C	19	48	4.59050628047e-09	5.46270247376e-06
R-HSA-174154	APC/C:Cdc20 mediated degradation of Securin	19	49	6.90279873869e-09	8.21433049904e-06
R-HSA-69017	CDK-mediated phosphorylation and removal of Cdc6	20	54	7.05689819733e-09	8.39770885482e-06
R-HSA-9841251	Mitochondrial unfolded protein response (UPRmt)	11	17	1.31373390256e-08	1.56334334405e-05
R-HSA-5632684	Hedgehog 'on' state	19	52	2.18198938788e-08	2.59656737158e-05
R-HSA-202424	Downstream TCR signaling	23	75	3.39366206158e-08	4.03845785328e-05
R-HSA-5689603	UCH proteinases	23	75	3.39366206158e-08	4.03845785328e-05
R-HSA-174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	19	55	6.25758911101e-08	7.4465310421e-05
R-HSA-3371453	Regulation of HSF1-mediated heat shock response	21	66	6.5559834266e-08	7.80162027765e-05
R-HSA-9856649	Transcriptional and post-translational regulation of MITF-M expression and activity	17	46	9.96351645624e-08	0.000118565845829
R-HSA-9010553	Regulation of expression of SLITs and ROBOs	31	132	1.5487775914e-07	0.000184304533377
R-HSA-6798695	Neutrophil degranulation	70	438	1.75039186293e-07	0.000208296631689
R-HSA-5628897	TP53 Regulates Metabolic Genes	22	78	3.48866905671e-07	0.000415151617749
R-HSA-5676934	Protein repair	6	6	3.89602468589e-07	0.000463626937621
R-HSA-2995383	Initiation of Nuclear Envelope (NE) Reformation	10	19	9.14143244918e-07	0.00108783046145
R-HSA-8862803	Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models	10	21	2.97627301691e-06	0.00354176489012
R-HSA-9735871	SARS-CoV-1 targets host intracellular signalling and regulatory pathways	7	11	8.03798070237e-06	0.00956519703582
R-HSA-5689880	Ub-specific processing proteases	32	165	8.52052260406e-06	0.0101394218988
R-HSA-2179392	EGFR Transactivation by Gastrin	6	8	9.37611252009e-06	0.0111575738989
R-HSA-72649	Translation initiation complex formation	14	45	1.38475270838e-05	0.0164785572298
R-HSA-6802952	Signaling by BRAF and RAF1 fusions	16	58	1.88155514977e-05	0.0223905062822
R-HSA-9614399	Regulation of localization of FOXO transcription factors	6	9	2.60823006646e-05	0.0310379377909
R-HSA-9755779	SARS-CoV-2 targets host intracellular signalling and regulatory pathways	6	9	2.60823006646e-05	0.0310379377909
R-HSA-2980766	Nuclear Envelope Breakdown	6	9	2.60823006646e-05	0.0310379377909
R-HSA-174437	Removal of the Flap Intermediate from the C-strand	8	17	3.39201022434e-05	0.0403649216697
R-HSA-171007	p38MAPK events	7	13	3.58406065977e-05	0.0426503218512
