# Term ID	Term name	num of genes	num of total genes	P-value	P-value corrected
GO:0071498	cellular response to fluid shear stress	3	7	0.000990686910387	0.0167834446572
GO:0000423	mitophagy	5	25	0.000956712137566	0.0167834446572
GO:1901526	positive regulation of mitophagy	4	14	0.000757383149682	0.0167834446572
GO:0051900	regulation of mitochondrial depolarization	2	2	0.000992264464533	0.0167834446572
GO:0034502	protein localization to chromosome	2	2	0.000992264464533	0.0167834446572
GO:0097350	neutrophil clearance	2	2	0.000992264464533	0.0167834446572
GO:0140468	HRI-mediated signaling	3	7	0.000990686910387	0.0167834446572
GO:0019371	cyclooxygenase pathway	2	2	0.000992264464533	0.0167834446572
GO:0006468	protein phosphorylation	16	208	0.000898317009564	0.0167834446572
GO:1902177	positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	2	2	0.000992264464533	0.0167834446572
GO:1902175	regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	2	2	0.000992264464533	0.0167834446572
GO:0008344	adult locomotory behavior	3	7	0.000990686910387	0.0167834446572
GO:0006310	DNA recombination	3	7	0.000990686910387	0.0167834446572
GO:0040012	regulation of locomotion	2	2	0.000992264464533	0.0167834446572
GO:1903384	negative regulation of hydrogen peroxide-induced neuron intrinsic apoptotic signaling pathway	2	2	0.000992264464533	0.0167834446572
GO:1990418	response to insulin-like growth factor stimulus	2	2	0.000992264464533	0.0167834446572
GO:2000377	regulation of reactive oxygen species metabolic process	4	15	0.00100730152342	0.0168770519395
GO:0034198	cellular response to amino acid starvation	6	38	0.00110721731409	0.0182075736095
GO:0000723	telomere maintenance	6	38	0.00110721731409	0.0182075736095
GO:2001240	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	4	16	0.00130995128917	0.0213437934823
GO:0000012	single strand break repair	3	8	0.00154815881858	0.0243321244407
GO:1903829	positive regulation of protein localization	3	8	0.00154815881858	0.0243321244407
GO:0000422	autophagy of mitochondrion	3	8	0.00154815881858	0.0243321244407
GO:0045944	positive regulation of transcription by RNA polymerase II	40	781	0.00152276127698	0.0243321244407
GO:0007611	learning or memory	5	28	0.00163774124358	0.0255142846368
GO:0045739	positive regulation of DNA repair	6	41	0.00166586963236	0.0257268214528
GO:1901224	positive regulation of non-canonical NF-kappaB signal transduction	6	43	0.00214254666079	0.0328031281859
GO:1900272	negative regulation of long-term synaptic potentiation	3	9	0.00226820413548	0.033291987972
GO:0033554	cellular response to stress	3	9	0.00226820413548	0.033291987972
GO:0097680	double-strand break repair via classical nonhomologous end joining	3	9	0.00226820413548	0.033291987972
GO:0016242	negative regulation of macroautophagy	3	9	0.00226820413548	0.033291987972
GO:0032204	regulation of telomere maintenance	3	9	0.00226820413548	0.033291987972
GO:0050821	protein stabilization	13	168	0.00253119808367	0.0368476048902
GO:1903944	negative regulation of hepatocyte apoptotic process	2	3	0.00291456010779	0.0372392715931
GO:0032232	negative regulation of actin filament bundle assembly	2	3	0.00291456010779	0.0372392715931
GO:0150003	regulation of spontaneous synaptic transmission	2	3	0.00291456010779	0.0372392715931
GO:0032425	positive regulation of mismatch repair	2	3	0.00291456010779	0.0372392715931
GO:2000481	positive regulation of cAMP-dependent protein kinase activity	2	3	0.00291456010779	0.0372392715931
GO:0035315	hair cell differentiation	2	3	0.00291456010779	0.0372392715931
GO:0006561	proline biosynthetic process	2	3	0.00291456010779	0.0372392715931
GO:1990044	protein localization to lipid droplet	2	3	0.00291456010779	0.0372392715931
GO:0090400	stress-induced premature senescence	2	3	0.00291456010779	0.0372392715931
GO:0099074	mitochondrion to lysosome vesicle-mediated transport	2	3	0.00291456010779	0.0372392715931
GO:0032057	negative regulation of translational initiation in response to stress	2	3	0.00291456010779	0.0372392715931
GO:0045920	negative regulation of exocytosis	2	3	0.00291456010779	0.0372392715931
GO:1905664	regulation of calcium ion import across plasma membrane	2	3	0.00291456010779	0.0372392715931
GO:0055092	sterol homeostasis	2	3	0.00291456010779	0.0372392715931
GO:2000627	positive regulation of miRNA catabolic process	2	3	0.00291456010779	0.0372392715931
GO:0006550	isoleucine catabolic process	2	3	0.00291456010779	0.0372392715931
GO:1905908	positive regulation of amyloid fibril formation	2	3	0.00291456010779	0.0372392715931
GO:0097009	energy homeostasis	5	32	0.00302713542361	0.0380423450368
GO:0071479	cellular response to ionizing radiation	5	32	0.00302713542361	0.0380423450368
GO:0001933	negative regulation of protein phosphorylation	6	46	0.0030416739838	0.0380423450368
GO:1900119	positive regulation of execution phase of apoptosis	3	10	0.00316501537593	0.0390351896365
GO:0034097	response to cytokine	4	20	0.00315662545035	0.0390351896365
GO:0036503	ERAD pathway	7	62	0.00323452627183	0.0396173700605
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	6	47	0.00339622977749	0.0413130416768
GO:0070507	regulation of microtubule cytoskeleton organization	4	21	0.00380372948454	0.0453384131849
GO:0046326	positive regulation of D-glucose import	4	21	0.00380372948454	0.0453384131849
GO:0043687	post-translational protein modification	4	21	0.00380372948454	0.0453384131849
GO:0006476	protein deacetylation	3	11	0.00425095689213	0.0493444407871
GO:0001774	microglial cell activation	3	11	0.00425095689213	0.0493444407871
GO:0042593	glucose homeostasis	7	65	0.00422585248748	0.0493444407871
GO:0032469	endoplasmic reticulum calcium ion homeostasis	3	11	0.00425095689213	0.0493444407871
